관리번호,설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,상세위치,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
"229, 230",조종면,경기도,가평군,"경기도 가평군 조종면 현창로 20, (현리)",경기도 가평군 조종면 현리 410-49번지,37.816676,127.3494145331,네이처힐타운하우스 1차,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
"224, 225, 226, 227, ",조종면,경기도,가평군,"경기도 가평군 조종면 청군로 1205, 맹호부대관사 (조종면)",,37.799626,127.353825,맹호부대관사,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
223,조종면,경기도,가평군,"경기도 가평군 조종면 조종내길 12-7, (조종면)",,37.815238,127.353190,맹호부대관사,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
"221, 222",조종면,경기도,가평군,"경기도 가평군 조종면 청군로 7126-5, 맹호부대관사 (조종면)",,37.799626,127.353825,맹호부대관사,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
220,조종면,경기도,가평군,"경기도 가평군 상면 연하길 44, (연하리)",경기도 가평군 상면 연하리 159-3번지,37.802311,127.355324,운악빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
219,조종면,경기도,가평군,"경기도 가평군 조종면 연등길 15, (현리, 돌산빌라)",경기도 가평군 조종면 현리 481-42번지 돌산빌라,37.810281,127.351336,돌산빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
218,조종면,경기도,가평군,"경기도 가평군 조종면 연등아랫길 12-9, (현리, 풍진빌라)",경기도 가평군 조종면 현리 477-146번지 풍진빌라,37.811553,127.350042,풍진빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
217,조종면,경기도,가평군,"경기도 가평군 조종면 연등길 36, 1동 (현리, 신성빌)",경기도 가평군 조종면 현리 477-250번지 신성빌,37.811917,127.350675,신성빌,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
216,조종면,경기도,가평군,"경기도 가평군 조종면 연등길 48, (현리)",경기도 가평군 조종면 현리 477-128번지,37.812879,127.350246,이림스마트빌,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
215,조종면,경기도,가평군,"경기도 가평군 조종면 연등길 62, (현리, 샤넬카운티)",경기도 가평군 조종면 현리 477-86번지 샤넬카운티,37.814335,127.349665,샤넬카운티,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
214,조종면,경기도,가평군,"경기도 가평군 조종면 현창로68번길 3, (현리)",경기도 가평군 조종면 현리 303-14번지,37.820545,127.346771,황궁파크 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
"212, 213",조종면,경기도,가평군,"경기도 가평군 조종면 현창로68번길 20, (현리)",경기도 가평군 조종면 현리 290-1번지,37.821677,127.347704,현1리마을회관 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
211,조종면,경기도,가평군,"경기도 가평군 조종면 현창로68번길 20, (현리)",경기도 가평군 조종면 현리 290-1번지,37.821677,127.347704,현1리마을회관 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
,면목동-214,서울특별시,중랑구,서울특별시 중랑구 사가정로46길 55-34,서울특별시 중랑구 면목동 666-3,37.57790135,127.0843202,서울특별시 중랑구 사가정로46길 55-34,서울특별시 중랑구청,,2024-11-25,3060000,서울특별시 중랑구
210,조종면,경기도,가평군,"경기도 가평군 조종면 조종새싹로 40, 가동 (현리, 금오주택)",경기도 가평군 조종면 현리 233-24번지 금오주택,37.8222349554,127.3496007986,금오주택,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
209,조종면,경기도,가평군,"경기도 가평군 조종면 조종새싹로 51-1, 태양빌라 (현리)",경기도 가평군 조종면 현리 232-4번지 태양빌라,37.823394,127.348598,태양빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
"207, 208",조종면,경기도,가평군,"경기도 가평군 조종면 조종새싹로 63-14, (현리, 로즈힐)",경기도 가평군 조종면 현리 222-18번지 로즈힐,37.824092,127.347819,로즈힐,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
206,조종면,경기도,가평군,"경기도 가평군 조종면 조종새싹로 65, 아트빌 B동 (조종면)",경기도 가평군 조종면 현리 222-4 아트빌 B동,37.8243571634,127.3479528498,아트빌 B동,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
205,조종면,경기도,가평군,"경기도 가평군 조종면 조종새싹로 74, 프라임원룸 (현리)",경기도 가평군 조종면 현리 218-11번지 프라임원룸,37.824987,127.348300,프라임원룸,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
204,조종면,경기도,가평군,"경기도 가평군 조종면 조종희망로 94-12, (현리, 현리주택)",경기도 가평군 조종면 현리 235-8번지 현리주택,37.824857,127.349164,현리주택,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
203,조종면,경기도,가평군,"경기도 가평군 조종면 조종희망로 94-20, (현리, 천일홈타운)",경기도 가평군 조종면 현리 235-6번지 천일홈타운,37.824309,127.349476,천일홈타운,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
"201, 202",조종면,경기도,가평군,"경기도 가평군 조종면 조종희망로 72, (현리)",경기도 가평군 조종면 현리 233-22번지,37.823129,127.349554,태양빌라 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
200,조종면,경기도,가평군,"경기도 가평군 조종면 조종희망로 62, (현리, 금오주택)",경기도 가평군 조종면 현리 233-29번지 금오주택,37.822239,127.349948,금오주택,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
199,조종면,경기도,가평군,"경기도 가평군 조종면 연인산로 5-14, (현리, 현리하이츠빌라)",경기도 가평군 조종면 현리 241-2번지 현리하이츠빌라,37.822359,127.3505062791,현리하이츠빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
198,조종면,경기도,가평군,"경기도 가평군 조종면 연인산로 15-7, (현리)",경기도 가평군 조종면 현리 240-8번지,37.822461,127.3508892818,현6리마을회관 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
197,조종면,경기도,가평군,"경기도 가평군 조종면 연인산로24번길 2, (현리)",경기도 가평군 조종면 현리 253-2번지,37.821953,127.351950,해피하우스 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
196,조종면,경기도,가평군,"경기도 가평군 조종면 조종희망로 38-47, (현리)",경기도 가평군 조종면 현리 255-11번지,37.820167,127.351659,덕흥 빌리지 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
195,조종면,경기도,가평군,"경기도 가평군 조종면 조종희망로 38-30, (현리)",경기도 가평군 조종면 현리 257-1번지,37.8198024953,127.351923,덕흥 빌리지 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
194,조종면,경기도,가평군,"경기도 가평군 조종면 조종내길 95, (현리)",경기도 가평군 조종면 현리 420-41번지,37.819492,127.353448,교회 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
193,조종면,경기도,가평군,"경기도 가평군 조종면 연인산로24번길 17, (현리, 조종리버빌1차)",경기도 가평군 조종면 현리 249-2번지 조종리버빌1차,37.8209178004,127.3530918473,조종리버빌1차,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
"191, 192",조종면,경기도,가평군,"경기도 가평군 조종면 조종내길 105, (현리, 조종리버빌2차)",경기도 가평군 조종면 현리 248-27번지 조종리버빌2차,37.820141,127.353431,조종리버빌2차,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
190,조종면,경기도,가평군,"경기도 가평군 조종면 연인산로 32-1, (현리)",경기도 가평군 조종면 현리 547-28번지,37.821977,127.353154,조종천 교량 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
189,조종면,경기도,가평군,"경기도 가평군 조종면 대보간선로33번길 106-2, (조종면)",,37.819179,127.362253,대보리419-134번지 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
188,조종면,경기도,가평군,"경기도 가평군 조종면 대보간선로 78, (대보리)",경기도 가평군 조종면 대보리 388-1번지,37.8136830400,127.358859,도로변,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
187,조종면,경기도,가평군,"경기도 가평군 조종면 대보간선로 155, (대보리)",경기도 가평군 조종면 대보리 338-4번지,37.810225,127.362580,대보1리회관 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
186,조종면,경기도,가평군,"경기도 가평군 조종면 대보간선로 337, (대보리)",경기도 가평군 조종면 대보리 159-4번지,37.796382,127.370420,대보교 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
185,청평면,경기도,가평군,"경기도 가평군 청평면 경춘로 807-37, 105동 (청평리, 청구타운빌리지)",경기도 가평군 청평면 청평리 445-2번지 청구타운빌리지,37.739179,127.416663,청구타운빌리지,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
184,청평면,경기도,가평군,"경기도 가평군 청평면 갈오현로 32, (청평리, 삼도빌라)",경기도 가평군 청평면 청평리 481-2번지 삼도빌라,37.739357,127.416321,삼도빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
183,청평면,경기도,가평군,"경기도 가평군 청평면 갈오현로 48, (청평리)",경기도 가평군 청평면 청평리 477-10번지,37.7412553892,127.416079,또뽀끼아 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
182,청평면,경기도,가평군,"경기도 가평군 청평면 갈오현로 30, (청평리)",경기도 가평군 청평면 청평리 482-1번지,37.739419,127.416116,삼도빌라 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
"180, 181",청평면,경기도,가평군,"경기도 가평군 청평면 갈오현로 19, (청평리)",경기도 가평군 청평면 청평리 483-15번지,37.738509,127.416157,CU편의점 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
179,청평면,경기도,가평군,"경기도 가평군 청평면 은고개로11번길 5, (청평리, 청평그린빌라)",경기도 가평군 청평면 청평리 331번지 청평그린빌라,37.7407456250,127.4246671976,청평그린빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
178,청평면,경기도,가평군,"경기도 가평군 청평면 은고개로11번길 26, 1동 (청평리)",경기도 가평군 청평면 청평리 353-2번지,37.7388856503,127.424902,청평호반문화체육센터 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
"176, 177",청평면,경기도,가평군,"경기도 가평군 청평면 청평중앙로82번길 6, 아산빌리지 (청평면)",경기도 가평군 청평면 청평리 319-132,37.7397022797,127.4228711837,아산빌리지 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
175,청평면,경기도,가평군,"경기도 가평군 청평면 청평중앙로82번길 13, (청평면)",경기도 가평군 청평면 청평리 320,37.7392779434,127.4233181526,청우원룸,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
174,청평면,경기도,가평군,"경기도 가평군 청평면 청평중앙로82번길 15, (청평면)",경기도 가평군 청평면 청평리 320-1,37.7391180136,127.4233707911,유송원룸,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
173,청평면,경기도,가평군,"경기도 가평군 청평면 청평중앙로82번길 32-1, (청평리)",경기도 가평군 청평면 청평리 351-10번지,37.737944,127.423877,가평교회 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
172,청평면,경기도,가평군,"경기도 가평군 청평면 잠곡로91번길 9, (청평리, 한일아트빌라)",경기도 가평군 청평면 청평리 222-4번지 한일아트빌라,37.738568,127.429942,한일아트빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
171,청평면,경기도,가평군,"경기도 가평군 청평면 잠곡로73번길 32, (청평리)",경기도 가평군 청평면 청평리 223번지,37.738911,127.430053,한일아트빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
170,청평면,경기도,가평군,"경기도 가평군 청평면 잠곡로 77, (청평리)",경기도 가평군 청평면 청평리 193-1번지,37.738087,127.427416,청평국민주택,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
169,청평면,경기도,가평군,"경기도 가평군 청평면 잠곡로 70, (청평리)",경기도 가평군 청평면 청평리 188-43번지,37.737777,127.426647,가평농업협동조합,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
168,청평면,경기도,가평군,"경기도 가평군 청평면 강변로 31-18, (청평리)",경기도 가평군 청평면 청평리 80-5번지,37.734676,127.417106,청일데스빌아파트,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
167,청평면,경기도,가평군,"경기도 가평군 청평면 시장중앙로 8-14, (청평리)",경기도 가평군 청평면 청평리 438-53번지,37.735551,127.415568,스카이 가요주점 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
166,청평면,경기도,가평군,"경기도 가평군 청평면 강변나루로40번길 11-1, (청평리, 청평네이처)",경기도 가평군 청평면 청평리 626-46번지 청평네이처,37.731892,127.415426,청평네이처,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
165,청평면,경기도,가평군,"경기도 가평군 청평면 강변나루로 42, 1동 (청평리, 청일덱스빌)",경기도 가평군 청평면 청평리 76-19번지 청일덱스빌,37.732909,127.415203,청일덱스빌,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
164,청평면,경기도,가평군,"경기도 가평군 청평면 강변나루로40번길 4-1, (청평리)",경기도 가평군 청평면 청평리 625-29번지,37.732843,127.414591,청평8리마을회관,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
163,청평면,경기도,가평군,"경기도 가평군 청평면 강변나루로40번길 7, (청평리)",경기도 가평군 청평면 청평리 75-6번지,37.732466,127.414843,청일아파트,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
162,청평면,경기도,가평군,"경기도 가평군 청평면 강변나루로40번길 12, (청평리, 청평맨션2차)",경기도 가평군 청평면 청평리 625-12번지 청평맨션2차,37.732211,127.414392,청평맨션2차,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
161,청평면,경기도,가평군,"경기도 가평군 청평면 강변나루로40번길 13, (청평리, 행운빌라)",경기도 가평군 청평면 청평리 626-16번지 행운빌라,37.731826,127.414792,행운빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
160,청평면,경기도,가평군,"경기도 가평군 청평면 강변나루로40번길 30, (청평리, 청평맨션)",경기도 가평군 청평면 청평리 688-3번지 청평맨션,37.731452,127.413853,청평맨션,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
159,청평면,경기도,가평군,"경기도 가평군 청평면 강변나루로40번길 14, 나동 (청평리, 현대하이츠2차)",경기도 가평군 청평면 청평리 631-3번지 현대하이츠2차,37.732054,127.4137134997,현대하이츠2차,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
158,청평면,경기도,가평군,"경기도 가평군 청평면 강변나루로40번길 40, 가동 (청평리, 현대하이츠2차)",경기도 가평군 청평면 청평리 688-2번지 현대하이츠2차,37.731954,127.413338,현대하이츠2차,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
157,청평면,경기도,가평군,"경기도 가평군 청평면 구청평로 56, (청평리, 청평로얄아파트)",경기도 가평군 청평면 청평리 626-8번지 청평로얄아파트,37.732368,127.413233,청평로얄아파트,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
156,청평면,경기도,가평군,"경기도 가평군 청평면 구청평로 38, (청평리, 한라빌라)",경기도 가평군 청평면 청평리 671-8번지 한라빌라,37.731603,127.4117210584,한라빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
155,청평면,경기도,가평군,"경기도 가평군 청평면 구청평로 26, (청평리)",경기도 가평군 청평면 청평리 668-3번지,37.730664,127.411193,이안지안스 출입문 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
154,청평면,경기도,가평군,"경기도 가평군 청평면 구청평로5번길 16, (청평면)",경기도 가평군 청평면 청평리 665-1,37.7307161684,127.4099619007,원광주택 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
153,청평면,경기도,가평군,"경기도 가평군 청평면 구청평로5번길 28-1, (청평면)",경기도 가평군 청평면 청평리 684-1,37.7315845020,127.4110790823,효성빌라 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
"151, 152",청평면,경기도,가평군,"경기도 가평군 청평면 구청평로5번길 24, (청평리)",경기도 가평군 청평면 청평리 672-6번지,37.731212,127.410837,원광주택일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
150,청평면,경기도,가평군,"경기도 가평군 청평면 경춘로 722, (청평리, 청수)",경기도 가평군 청평면 청평리 634-2번지 청수,37.732438,127.410964,청수,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
149,설악면,경기도,가평군,"경기도 가평군 설악면 회곡양지길 12, (설악면)",경기도 가평군 설악면 회곡리 524,37.7045129264,127.4474934957,예술인의빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
148,설악면,경기도,가평군,"경기도 가평군 설악면 유명로 2277-14, (회곡리)",경기도 가평군 설악면 회곡리 541-3번지,37.7042006052,127.448407,르메이에르 청평빌라 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
147,설악면,경기도,가평군,,경기도 가평군 청평면 설악면 회곡리 394 번지,37.734095,127.431145,도로변,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
,면목동-215,서울특별시,중랑구,서울특별시 중랑구 답십리로81길 136,서울특별시 중랑구 면목동 353-17,37.57715199,127.0852917,서울특별시 중랑구 답십리로81길 136,서울특별시 중랑구청,,2024-11-25,3060000,서울특별시 중랑구
146,설악면,경기도,가평군,"경기도 가평군 설악면 유명로 1730-12, (선촌리, 한주빌라)",경기도 가평군 설악면 선촌리 426-1번지 한주빌라,37.676918,127.4785590371,한주빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
145,설악면,경기도,가평군,"경기도 가평군 설악면 탐선길 7, A동 (선촌리, 탐선빌라트)",경기도 가평군 설악면 선촌리 456번지 탐선빌라트,37.676758,127.4812673987,탐선빌라트,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
144,설악면,경기도,가평군,"경기도 가평군 설악면 탐선길 33, (선촌리, 탑클래스)",경기도 가평군 설악면 선촌리 418-7번지 탑클래스,37.675868,127.479644,탑클래스,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
143,설악면,경기도,가평군,"경기도 가평군 설악면 탐선길 38, (선촌리, 설악파크빌)",경기도 가평군 설악면 선촌리 441-3번지 설악파크빌,37.6760771402,127.479858,설악파크빌,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
142,설악면,경기도,가평군,"경기도 가평군 설악면 한서로 58-19, (신천리)",경기도 가평군 설악면 신천리 27-6번지,37.674324,127.499868,초원아트빌A,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
"140, 141",설악면,경기도,가평군,"경기도 가평군 설악면 신천중앙로120번길 6-56, (신천리, 청수타운)",경기도 가평군 설악면 신천리 418-7번지 청수타운,37.677924,127.492395,청수타운,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
139,설악면,경기도,가평군,"경기도 가평군 설악면 신천중앙로35번길 39-7, (신천리, 텃밭빌라)",경기도 가평군 설악면 신천리 387번지 텃밭빌라,37.675330,127.488479,텃밭빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
138,설악면,경기도,가평군,"경기도 가평군 설악면 자잠로 26, (신천리)",경기도 가평군 설악면 신천리 445-1번지,37.679713,127.489481,현무태권도 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
137,설악면,경기도,가평군,"경기도 가평군 설악면 신천중앙로120번길 20-6, (신천리)",경기도 가평군 설악면 신천리 492-4번지,37.679290,127.491717,미원초등학교 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
136,설악면,경기도,가평군,"경기도 가평군 설악면 신천중앙로88번길 22-12, (신천리)",경기도 가평군 설악면 신천리 110번지,37.677972,127.495388,위너스빌 나동,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
135,설악면,경기도,가평군,"경기도 가평군 설악면 신천중앙로88번길 29-15, (신천리, 메트로시티)",경기도 가평군 설악면 신천리 421-9번지 메트로시티,37.6790292015,127.4939617410,메트로시티,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
"133, 134",설악면,경기도,가평군,"경기도 가평군 설악면 신천중앙로120번길 20-37, (신천리, 에코빌라)",경기도 가평군 설악면 신천리 423번지 에코빌라,37.679782,127.4926853919,에코빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
132,설악면,경기도,가평군,"경기도 가평군 설악면 자잠로 87-6, (선촌리)",경기도 가평군 설악면 선촌리 33-5번지,37.684772,127.492553,북한강코아루 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
131,설악면,경기도,가평군,"경기도 가평군 설악면 자잠로109번길 28, (선촌리, 헤레나빌)",경기도 가평군 설악면 선촌리 68-10번지 헤레나빌,37.685915,127.490210,헤레나빌,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
130,설악면,경기도,가평군,설악면 신천중앙로88번길 29-7 (신천리),경기도 가평군 설악면 신천리 421-10 번지,37.678995,127.494281,메트로시티,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
129,설악면,경기도,가평군,"경기도 가평군 설악면 한양부로 88, 명품빌라 (설악면)",경기도 가평군 설악면 신천리 136-8 명품빌라,37.679891,127.495296,명품빌라,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
128,설악면,경기도,가평군,"경기도 가평군 설악면 한서로 65-66, (설악면)",,37.671983,127.515368,도로변,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
127,설악면,경기도,가평군,"경기도 가평군 설악면 한서로 69-35, (창의리)",경기도 가평군 설악면 창의리 463번지,37.675694,127.501979,도로변,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
126,설악면,경기도,가평군,,경기도 가평군 설악면 창의리 498-2번지,37.668510,127.508000,도로변,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
125,설악면,경기도,가평군,"경기도 가평군 설악면 한서로 302-1, 위곡2리 버스정류장 (설악면)",,37.671983,127.515368,위곡2리 버스정류장,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
124,설악면,경기도,가평군,경기도 가평군 설악면 한서로210번길 162 위곡3리 마을회관,경기도 가평군 설악면 위곡리 412 위곡3리 마을회관,37.664886,127.525219,위곡3리 마을회관,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
123,설악면,경기도,가평군,"경기도 가평군 설악면 엄소사랑길 4-2, 은혜마을(설악면)",,37.661612,127.500282,은혜마을,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
122,설악면,경기도,가평군,"경기도 가평군 설악면 양방가루재길 195-101, (설곡리)",경기도 가평군 설악면 설곡리 868번지,37.631730,127.508253,교량 일대,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
121,설악면,경기도,가평군,,경기도 가평군 설악면 설곡리 722번지,37.622137,127.515555,교량 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
120,설악면,경기도,가평군,"경기도 가평군 설악면 봉미산안길 175-88, (설곡리)",경기도 가평군 설악면 설곡리 164-2번지,37.617158,127.536680,버스정거장 일원,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
119,설악면,경기도,가평군,,경기도 가평군 설악면 설곡리 998번지,37.617146,127.526870,버스정거장 일원,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
118,설악면,경기도,가평군,,경기도 가평군 설악면 설곡리 704-2,37.6211043646,127.519289,도로변,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
117,설악면,경기도,가평군,"경기도 가평군 설악면 봉미산안길7번길 1-8, 설곡리 노인회관 (설곡리)",경기도 가평군 설악면 설곡리 703-1번지 설곡리 노인회관,37.621547,127.518980,설곡리 노인회관,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
116,설악면,경기도,가평군,,경기도 가평군 설악면 묵안리 768 묵안2리 정류장 안,37.603061,127.526529,묵안2리 정류장 안,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
115,설악면,경기도,가평군,"경기도 가평군 설악면 평촌길 27, (방일리)",경기도 가평군 설악면 방일리 276-13번지,37.620352,127.498110,마을회관 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
114,설악면,경기도,가평군,,경기도 가평군 설악면 가일리 308-34번지,37.604545,127.493233,버스정거장 일원,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
113,설악면,경기도,가평군,"경기도 가평군 설악면 어비산길 76, (가일리)",경기도 가평군 설악면 가일리 140-1번지,37.597338,127.499986,무지개 펜션 앞,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
112,설악면,경기도,가평군,"경기도 가평군 설악면 어비산길99번길 27, (가일리)",경기도 가평군 설악면 가일리 58번지,37.598235,127.505518,육각수마을 버스정거장 일원,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
111,설악면,경기도,가평군,"경기도 가평군 설악면 어비산길 164, (가일리)",경기도 가평군 설악면 가일리 92-1번지,37.595566,127.509295,가일2리 마을회관,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
110,가평읍,경기도,가평군,"경기도 가평군 가평읍 가화로 225-2, (읍내리, 에코드림파크)",경기도 가평군 가평읍 읍내리 768번지 에코드림파크,37.838414,127.506695,에코드림파크,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
109,가평읍,경기도,가평군,"경기도 가평군 가평읍 석봉로3번길 58, 안쪽(대곡리, 정동연립)",경기도 가평군 가평읍 대곡리 441-6번지 정동연립 안쪽,37.8212168688,127.5042835225,정동연립 안쪽,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
108,가평읍,경기도,가평군,"경기도 가평군 가평읍 태봉두밀로 38-1, 마을회관 (상색리)",경기도 가평군 가평읍 상색리 191번지 마을회관,37.804558,127.482493,마을회관,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
107,가평읍,경기도,가평군,"경기도 가평군 가평읍 태봉안길 487-1, 하색2리마을회관 (하색2리)",경기도 가평군 가평읍 하색리 487-1 하색2리마을회관,37.811053,127.490341,하색2리마을회관,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
106,가평읍,경기도,가평군,"경기도 가평군 가평읍 진동안길 8, 하색1리마을회관 (하색1리)",경기도 가평군 가평읍 하색리 260-4 하색1리마을회관,37.8113937655,127.4970900191,하색1리마을회관,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
105,가평읍,경기도,가평군,"경기도 가평군 가평읍 보납로18번길 17, 붕붕카센터 (읍내리)",경기도 가평군 가평읍 읍내리 479-1번지 붕붕카센터,37.829431,127.513162,붕붕카센터,경기도 가평군청,031-580-2552,2024-12-10,4160000,경기도 가평군
