개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
5330000,202453300000101233,공중화장실,법제3조제16호-영제3조제1항제1호,중앙전통시장,경상남도 통영시 중앙시장1길 7-7,,2,2,1,0,0,0,6,1,1,통영시 일자리경제과,0556505213,상시,,201504,공공기관-지방자치단체,수세식,Y,N,,Y,Y,남자화장실+여자화장실,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:45
5330000,202453300000101382,공중화장실,법제3조제16호-영제3조제1항제1호,두미북구,경상남도 통영시 학리길44-8,,1,1,1,1,0,0,2,1,0,통영시 해양관광과,0556500622,상시,,201909,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,N,Y,남자화장실+여자화장실,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:46
5330000,202453300000101269,개방화장실,법제3조제16호-영제3조제1항제1호,박경리기념관,경상남도 통영시 산양읍 산양중앙로173,,1,3,1,0,0,0,3,1,0,통영시 문화예술과,0556502541,정시,09:00~18:00,201005,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:45
5330000,202453300000101365,공중화장실,법제3조제16호-영제3조제1항제1호,수륙일주도로 공중화장실,경상남도 통영시 산양읍 삼칭이해안길820,,1,2,1,1,0,0,3,1,0,통영시 환경과,0556505462,상시,,201701,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:46
5330000,202453300000101200,공중화장실,법제3조제16호-영제3조제1항제1호,세자트라(방문자센터),경상남도 통영시 용남면 용남해안로 116,,4,3,1,0,0,0,8,1,0,통영시 평생학습관,0556502622,상시,,201412,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:45
5330000,202453300000101362,공중화장실,법제3조제16호-영제3조제1항제1호,미조마을 공중화장실,경상남도 통영시 산양읍 추도일주로303-21,,1,1,0,0,0,0,1,0,0,통영시 환경과,0556505462,상시,,201604,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:46
5330000,202453300000101231,공중화장실,법제3조제16호-영제3조제1항제1호,소포마을 공중화장실,경상남도 통영시 평림동 1090,,1,2,0,0,0,0,2,0,0,통영시 환경과,0556505462,상시,,201312,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:45
5330000,202453300000101203,공중화장실,법제3조제16호-영제3조제1항제1호,사량능양 무방류시스템,경상남도 통영시 사량면 양지리187-1,,1,1,0,0,0,0,1,0,0,통영시 어업진흥과,0556505153,상시,,201912,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:45
5330000,202453300000101202,공중화장실,법제3조제16호-영제3조제1항제1호,사량외지 무방류시스템,경상남도 통영시 사량면 양지리 678-5,,1,1,0,0,0,0,1,0,0,통영시 어업진흥과,0556505153,상시,,201912,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:45
5330000,202453300000101265,개방화장실,법제3조제16호-영제3조제1항제1호,삼도수군통제영,경상남도 통영시 세병로26,,2,3,1,1,0,0,3,1,0,통영시 문화예술과,0556504542,정시,09:00~18:00,201310,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-27,I,2026-05-15 18:43:44,2026-02-20 14:25:09
5330000,202453300000101254,공중화장실,법제3조제16호-영제3조제1항제1호,욕지흰작살해수욕장,경상남도 통영시 욕지면 욕지일주로352,,1,2,0,0,0,0,2,0,0,통영시 해양관광과,0556500643,상시,,200505,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-27,I,2026-05-15 18:43:44,2026-02-20 14:13:39
5330000,202453300000101285,공중화장실,법제3조제16호-영제3조제1항제1호,달아마을 공중화장실,경상남도 통영시 산양읍 산양일주로1015,,3,2,0,0,0,0,3,0,0,통영시 해양산업과,0556500813,상시,,201004,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:46
5330000,202453300000101248,공중화장실,법제3조제16호-영제3조제1항제1호,원문공원(기호마을),경상남도 통영시 용남면 장문리1024,,1,1,1,1,0,0,2,1,0,통영시 공원녹지과,0556501413,상시,,201801,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:45
5330000,202453300000101323,공중화장실,법제3조제16호-영제3조제1항제1호,도산하양지 공중화장실,경상남도 통영시 도산면수월리198-1,,1,2,0,0,0,0,2,0,0,통영시 환경과,0556505462,상시,,201208,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2024-12-27,I,2026-05-15 18:43:44,2026-02-20 14:28:53
5330000,202453300000101348,개방화장실,법제3조제16호-영제3조제1항제1호,명정동사무소,경상남도 통영시 충렬로6,,1,0,0,0,0,0,1,0,0,통영시 명정동사무소,0556503662,정시,09:00~18:00,199306,공공기관-지방자치단체,수세식,N,N,,N,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:46
5330000,202453300000101372,공중화장실,법제3조제16호-영제3조제1항제1호,수우마을,경상남도 통영시 수우도길2-49,,1,2,1,1,0,0,3,1,0,통영시 환경과,0556505462,상시,,201701,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,남자화장실+여자화장실,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:46
5330000,202453300000101137,개방화장실,법제3조제16호-영제3조제1항제1호,고용노동부 통영지청,경상남도 통영시 광도면 죽림1로 69,,10,10,0,5,0,0,10,1,0,부산지방고용노동청 통영지청,0556501933,정시,09:00~18:00,200609,공공기관-국가,수세식,N,Y,남자화장실+여자화장실,Y,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:44
5330000,202453300000101390,공중화장실,법제3조제16호-영제3조제1항제1호,삼도수군통제영(세병관),경상남도 통영시 세병로27,,2,5,1,0,0,0,6,2,0,통영시 문화예술과,0556504542,정시,09:00~18:00,201310,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:46
5330000,202453300000101229,공중화장실,법제3조제16호-영제3조제1항제1호,평림산책로 공중화장실,경상남도 통영시 평림동 산33-7,,1,1,0,0,0,0,1,0,0,통영시 환경과,0556505462,상시,,200709,공공기관-지방자치단체,수세식,N,N,,N,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:45
5330000,202453300000101207,공중화장실,법제3조제16호-영제3조제1항제1호,용화사광장밑 공영주차장,경상남도 통영시 봉수로 93,,1,1,1,0,0,0,2,1,0,통영시 교통과,0556505333,상시,,202002,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:45
5330000,202453300000101165,개방화장실,법제3조제16호-영제3조제1항제1호,통영경찰서,경상남도 통영시 광도면 죽림3로 53,,20,20,1,0,0,0,15,1,0,통영경찰서,0556400333,정시,09:00~18:00,200506,공공기관-국가,수세식,N,N,,N,N,,,2024-12-27,I,2026-05-15 18:43:44,2024-12-27 21:29:45
5340000,202453400000100220,공중화장실,법제3조제16호-영제3조제1항제1호,사천문화재단 3층 화장실,"경상남도 사천시 사천대로 17, 사천문화재단 3층",경상남도 사천시 대방동  681-9,2,3,0,0,0,0,2,0,0,사천문화재단,0558356496,정시,09:00-18:00,201110,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,Y,N,,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100201,공중화장실,법제3조제16호-영제3조제1항제1호,용현면행정복지센터 화장실,"경상남도 사천시 용현면 진삼로 637, 용현면행정복지센터 3층",경상남도 사천시 용현면 진삼로  637,2,2,1,0,0,0,4,1,0,사천시 용현면행정복지센터,0558315112,정시,09:00-18:00,202202,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100291,개방화장실,법제3조제11호,청양주유소,경상남도 경상남도 사천시 남일로  128 (향촌동),경상남도 경상남도 사천시 향촌동   996-8,1,1,0,0,0,0,1,0,0,청양주유소,0558320301,정시,09:00-18:00,199403,민간,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100075,공중화장실,법제3조제5호,금문소공원,경상남도 사천시 용현면 석양길  500,경상남도 사천시 용현면 금문리  367-6,1,1,1,0,0,0,2,1,0,해양수산과,0558313138,상시,00:00-24:00,200109,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100298,개방화장실,법제3조제11호,남척주유소,경상남도 경상남도 사천시 삼천포대교로  890 (송포동),경상남도 경상남도 사천시 송포동  430-1,1,1,0,0,0,0,1,0,0,남척주유소,0558343345,정시,09:00-18:00,198909,민간,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100110,개방화장실,법제3조제4호,완사시장,경상남도 사천시 곤명면 완사2길  12,경상남도 사천시 곤명면 정곡리 842,2,2,0,0,0,0,2,0,0,지역경제과,0558313062,상시,00:00-24:00,200104,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100015,개방화장실,법제3조제13호,삼천포보조축구장,경상남도 사천시 주공로  32-2,경상남도 사천시 벌리동  331,0,0,0,0,0,0,0,0,0,체육진흥과,0558312406,상시,,200912,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2026-02-10 11:33:41
5340000,202453400000100209,공중화장실,법제3조제2호,사천첨단항공우주과학관 화장실,"경상남도 사천시 사남면 공단1로 108, 사천항공우주과학관",경상남도 사천시 사남면 유천리  908,3,6,2,0,1,0,11,2,2,사천항공우주과학관(관리업체: ㈜제일),0558551156,정시,10:00-18:00,202301,공공기관-지방자치단체,수세식,N,N,,N,Y,남자화장실+여자화장실,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100027,공중화장실,법제3조제9호,유람선선착장,경상남도 사천시 유람선길  42 (대방동),경상남도 사천시 동서동 765-3,10,17,1,0,0,0,36,1,0,관광진흥과,0558312787,상시,00:00-24:00,200108,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:30
5340000,202453400000100257,개방화장실,법제3조제11호,윤창주유소,경상남도 경상남도 사천시 삼천포대교로  831 (송포동),경상남도 경상남도 사천시 송포동   243-1,1,1,0,0,0,0,1,0,0,윤창주유소,0558331100,정시,09:00-18:00,200712,민간,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100123,공중화장실,법제3조제2호,신수도 둘레길,경상남도 사천시 신수서길  108 (신수동),경상남도 사천시 신수동 340-2,1,1,0,0,0,0,2,0,0,환경보호과,0558312763,상시,00:00-24:00,202003,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100112,개방화장실,법제3조제6호,사천읍시장주차장,경상남도 사천시 사천읍 시장2길  31,경상남도 사천시 사천읍 정의리 401-9,2,2,0,0,0,0,2,0,1,지역경제과,0558313062,상시,00:00-24:00,200109,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100300,공중화장실,법제3조제16호-영제3조제1항제1호,사천파출소 1층 민원실,경상남도 사천시 팔포3길 56-43 (동금동),경상남도 사천시 동금동 579-11,0,0,1,1,0,0,0,1,0,사천해양경찰서 사천파출소,0558302424,상시,,202005,공공기관-국가공공기관,수세식,Y,Y,남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2023-05-01,I,2026-05-15 18:43:44,2025-01-08 15:04:38
5340000,202453400000100302,공중화장실,법제3조제5호,수양공원1(관리동),경상남도 사천시 사천읍 수양공원길 84,경상남도 사천시 사천읍 정의리 150,2,1,1,0,0,0,3,1,0,녹지공원과,0558313416,상시,,202311,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-31,I,2026-05-15 18:43:44,2025-01-07 10:19:55
5340000,202453400000100016,개방화장실,법제3조제13호,삼천포공설테니스장,경상남도 사천시 주공로  32,경상남도 사천시 봉남동  792-9,2,3,0,0,0,0,3,0,0,체육진흥과,0558312406,상시,,201301,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2026-02-10 11:33:23
5340000,202453400000100267,개방화장실,법제3조제11호,향촌주유소,경상남도 경상남도 사천시 남일로  161 (향촌동),경상남도 경상남도 사천시 향촌동    757-15,1,1,0,0,0,0,1,0,0,향촌주유소,0558345155,정시,09:00-18:00,200506,민간,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100189,공중화장실,법제3조제16호-영제3조제1항제1호,삼천포학생체육관,"경상남도 사천시 문선7길 28, 삼천포학생체육관",경상남도 사천시 벌리동 433-1,3,4,1,1,0,0,2,1,0,삼천포학생체육관,0558354515,정시,09:00-18:00,197601,공공기관-국가공공기관,수세식,Y,N,장애인화장실+남자화장실+여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100190,공중화장실,법제3조제16호-영제3조제1항제4호,사천도서관 화장실,"경상남도 사천시 사천읍 평화2길 21, 사천도서관",경상남도 사천시 사천읍 수석리 235-7,3,3,1,3,0,0,9,1,0,경상남도 교육청 사천도서관,0558538400,정시,08:00-22:00,199010,공공기관-지방자치단체,수세식,N,N,,Y,N,,202108,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100204,공중화장실,법제3조제16호-영제3조제1항제1호,축동면행정복지센터,"경상남도 사천시 축동면 길평1길 20, 축동면행정복지센터",경상남도 사천시 축동면 배춘리  772-30,2,3,1,1,0,0,3,0,0,사천시 축동면행정복지센터,0558315152,정시,09:00-18:00,199710,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100269,개방화장실,법제3조제11호,(주)케이씨직영사천공항주유소,경상남도 경상남도 사천시 사천읍 사천대로  1997,경상남도 경상남도 사천시 사천읍 구암리  1663-3,1,1,0,0,0,0,1,0,0,(주)케이씨직영사천공항주유소,0558534200,정시,09:00-18:00,200410,민간,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100004,공중화장실,법제3조제6호,선진공원 주차장,경상남도 사천시 선진공원길 673,경상남도 사천시 용현면 선진리  746,3,3,0,0,0,0,7,0,1,문화예술과,0558312716,상시,,200108,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2026-02-10 11:46:46
5340000,202453400000100137,개방화장실,법제3조제16호-영제3조제1항제1호,사천교육지원청 특수교육지원센터 화장실,"경상남도 사천시 삼상로  85, 사천교육지원청",경상남도 사천시 벌리동 412-1,4,2,1,2,0,0,6,1,0,경상남도사천교육지원청,0558301564,정시,09:00-18:00,202006,공공기관-국가공공기관,수세식,N,Y,장애인화장실,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100044,공중화장실,법제3조제2호,진분계,경상남도 사천시 사남면 삼상로  830-1,경상남도 사천시 사남면 계양리  383-13,2,3,0,0,0,0,5,0,0,환경보호과,0558312763,상시,00:00-24:00,200103,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:30
5340000,202453400000100097,공중화장실,법제3조제5호,항공우주테마공원2(BEST)(우주항공테마공원),경상남도 사천시 정동면 반룡1길  142-19,경상남도 사천시 정동면 예수리  450-1,2,3,1,0,0,0,4,1,0,녹지공원과,0558313416,상시,00:00-24:00,201711,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100195,공중화장실,법제3조제16호-영제3조제1항제1호,선구동행정복지센터 화장실,"경상남도 사천시 각산로 22, 선구동행정복지센터 1층",경상남도 사천시 선구동  116-1,1,1,0,0,0,0,1,1,0,사천시 선구동행정복지센터,0558315297,정시,09:00-18:00,199501,공공기관-지방자치단체,수세식,Y,N,,N,N,,202212,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100136,개방화장실,법제3조제16호-영제3조제1항제1호,사천교육지원청 화장실,"경상남도 사천시 삼상로  85, 사천교육지원청",경상남도 사천시 벌리동  412-1,4,4,1,1,0,0,7,1,0,경상남도사천교육지원청,0558301564,정시,09:00-18:00,199201,공공기관-국가공공기관,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100040,공중화장실,법제3조제2호,우천숲 관리동옆,경상남도 사천시 사남면 사남로  584-48,경상남도 사천시 사남면 우천리  215,2,2,0,0,0,0,4,0,0,환경보호과,0558312763,상시,00:00-24:00,201607,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:30
5340000,202453400000100238,공중화장실,법제3조제16호-영제3조제1항제1호,진주세무서 사천지서,"경상남도 사천시 용현면 용현2길 27-20, 진주세무서 사천지서",경상남도 사천시 용현면 덕곡리  614,4,6,0,0,0,0,6,0,0,진주세무서 사천지서,0558300213,정시,08:00-20:00,201010,공공기관-국가,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100276,개방화장실,법제3조제11호,푸른주유소,경상남도 경상남도 사천시 사남면 진삼로  1188,경상남도 경상남도 사천시 사남면 화전리  1157-2,1,1,0,0,0,0,1,0,0,푸른주유소,,정시,09:00-18:00,200310,민간,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100003,공중화장실,법제3조제2호,선진리성,경상남도 사천시 선진안길  83-28,경상남도 사천시 용현면 선진리  771,5,7,2,1,1,0,8,2,0,문화예술과,0558312716,상시,,200012,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,202303,2023-12-31,I,2026-05-15 18:43:44,2026-02-10 11:47:07
5340000,202453400000100126,공중화장실,법제3조제13호,축동면 스포츠타운,경상남도 사천시 축동면 사다길  63,경상남도 사천시 축동면 사다리  528-13,1,2,0,0,0,0,4,0,1,체육진흥과,0558312420,상시,,202101,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2026-02-10 11:31:02
5340000,202453400000100006,개방화장실,법제3조제13호,사천체육관,경상남도 사천시 사천읍 운동장길 7,경상남도 사천시 사천읍 수석리  3,7,16,1,0,0,0,13,2,0,체육진흥과,0558313347,상시,,200705,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2026-02-10 11:46:11
5340000,202453400000100199,공중화장실,법제3조제16호-영제3조제1항제1호,용현면행정복지센터 화장실,"경상남도 사천시 용현면 진삼로 637, 용현면행정복지센터 1층",경상남도 사천시 용현면 진삼로  637,2,2,1,0,0,0,4,1,0,사천시 용현면행정복지센터,0558315112,정시,09:00-18:00,202202,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100045,공중화장실,법제3조제5호,장신소공원,경상남도 사천시 곤명면 장신2길 1,경상남도 사천시 곤명면 금성리  473-2,1,1,0,0,0,0,1,0,0,환경보호과,0558312763,상시,00:00-24:00,202110,공공기관-지방자치단체,수거식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:30
5340000,202453400000100051,공중화장실,법제3조제9호,실안선착장,경상남도 사천시 노을길  101,경상남도 사천시 실안동   875-21,1,1,0,0,0,0,2,0,0,환경보호과,0558312763,상시,00:00-24:00,202009,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100215,공중화장실,법제3조제16호-영제3조제1항제1호,흥사마을 화장실,경상남도 사천시 곤양면 흥신로 139,경상남도 사천시 곤양면 흥사리 148-4,1,1,0,0,0,0,2,0,0,경상남도 사천시 도시재생과,0558313243,정시,09:00-18:00,202204,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2026-02-10 14:08:40
5340000,202453400000100306,공중화장실,법제3조제6호,팔포매립지 주차장(장애인),경상남도 사천시 목섬길 141 (서금동),경상남도 사천시 서금동 146,0,0,1,1,0,0,0,1,0,교통행정과,0558313365,상시,,202406,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2024-12-31,I,2026-05-15 18:43:44,2025-01-10 16:35:32
5340000,202453400000100274,개방화장실,법제3조제11호,부자주유소,경상남도 경상남도 사천시 삼천포대교로  930 (송포동),경상남도 경상남도 사천시 송포동  483-1,1,1,0,0,0,0,1,0,0,부자주유소,,정시,09:00-18:00,200312,민간,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100278,개방화장실,법제3조제11호,(주)한주에너지,경상남도 경상남도 사천시 사천읍 진삼로  1293,경상남도 경상남도 사천시 사천읍 사주리 141-3,1,1,0,0,0,0,1,0,0,(주)한주에너지,0558353351,정시,09:00-18:00,200212,민간,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100092,공중화장실,법제3조제5호,용두공원,경상남도 사천시 와룡길  38 (용강동),경상남도 사천시 용강동 339-1,2,2,1,0,0,0,2,1,0,녹지공원과,0558313416,상시,00:00-24:00,201106,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100194,공중화장실,법제3조제16호-영제3조제1항제1호,동서동행정복지센터 3층 화장실,"경상남도 사천시 수남길  102, 동서동행정복지센터",경상남도 사천시 서동  272-4,1,2,0,0,0,0,2,0,0,사천시 동서동행정복지센터,0558315266,정시,09:00-18:00,200607,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100249,개방화장실,법제3조제11호,동백제3주유소,경상남도 경상남도 사천시 각산로  114 (대방동),경상남도 경상남도 사천시 대방동   162-1,1,1,0,0,0,0,1,0,0,동백제3주유소,,정시,09:00-18:00,201212,민간,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100007,개방화장실,법제3조제13호,사천종합운동장,경상남도 사천시 사천읍 구암두문로 85,경상남도 사천시 사천읍 정의리  7,2,10,1,0,0,0,6,1,0,체육진흥과,0558313347,상시,,201301,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2026-02-10 11:45:50
5340000,202453400000100124,공중화장실,법제3조제9호,하봉선착장,경상남도 사천시 서포면 용궁항길  11,경상남도 사천시 서포면 비토리  5-209,1,1,0,0,0,0,1,0,0,환경보호과,0558312763,상시,00:00-24:00,202104,공공기관-지방자치단체,수거식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:31
5340000,202453400000100022,공중화장실,법제3조제13호,남일대축구장,경상남도 사천시 남일대길  53-13 (향촌동),경상남도 사천시 향촌동 649,1,1,0,0,0,0,1,0,1,체육진흥과,0558312406,상시,,200709,공공기관-지방자치단체,수거식,Y,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2026-02-10 11:31:44
5340000,202453400000100264,개방화장실,법제3조제11호,태양주유소,경상남도 경상남도 사천시 사천대로  706 (노룡동),경상남도 경상남도 사천시 노룡동  486-4,1,2,0,0,0,0,2,0,0,태양주유소,0558335200,정시,09:00-18:00,200607,민간,수세식,N,N,,N,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100196,공중화장실,법제3조제16호-영제3조제1항제1호,선구동행정복지센터 화장실,"경상남도 사천시 각산로 22, 선구동행정복지센터 2층",경상남도 사천시 선구동  116-1,0,1,0,0,0,0,0,0,0,사천시 선구동행정복지센터,0558315297,정시,09:00-18:00,199501,공공기관-지방자치단체,수세식,Y,N,,N,N,,202212,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100095,공중화장실,법제3조제5호,청널공원[(전)동서공원],경상남도 사천시 서리1길  10-5,경상남도 사천시 서동 183-13,1,2,0,0,0,0,3,0,0,녹지공원과,0558313416,상시,,200109,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2025-01-07 10:01:27
5340000,202453400000100219,공중화장실,법제3조제16호-영제3조제1항제1호,사천문화재단 2층 화장실,"경상남도 사천시 사천대로 17, 사천문화재단 2층",경상남도 사천시 대방동  681-9,2,3,0,0,0,0,2,0,0,사천문화재단,0558356496,정시,09:00-18:00,201110,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,Y,N,,Y,N,,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100210,공중화장실,법제3조제16호-영제3조제1항제1호,사천시 종합사회복지관 화장실,"경상남도 사천시 벌리6길 102, 사천시 종합사회복지관",경상남도 사천시 벌리동  256-11,5,6,3,3,0,0,4,3,0,경상남도 사천시 여성가족과,0558312361,정시,09:00-18:00,199410,공공기관-지방자치단체,수세식,N,N,,N,N,,201003,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:32
5340000,202453400000100026,공중화장실,법제3조제6호,초양도주차장,경상남도 사천시 삼천포대교로  112 (늑도동),경상남도 사천시 늑도동 472,4,6,0,0,1,0,12,0,0,관광진흥과,0558312787,상시,00:00-24:00,200102,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2023-12-31,I,2026-05-15 18:43:44,2024-01-23 10:42:30
